"","gs_name","gene_symbol","ensembl_gene"
"359","BIOCARTA_FREE_PATHWAY","TNF","ENSG00000204490"
"360","BIOCARTA_FREE_PATHWAY","TNF","ENSG00000206439"
"361","BIOCARTA_FREE_PATHWAY","TNF","ENSG00000223952"
"362","BIOCARTA_FREE_PATHWAY","TNF","ENSG00000228321"
"363","BIOCARTA_FREE_PATHWAY","TNF","ENSG00000228849"
"364","BIOCARTA_FREE_PATHWAY","TNF","ENSG00000228978"
"365","BIOCARTA_FREE_PATHWAY","TNF","ENSG00000230108"
"366","BIOCARTA_FREE_PATHWAY","TNF","ENSG00000232810"
"367","BIOCARTA_FREE_PATHWAY","XDH","ENSG00000158125"
"368","BIOCARTA_GATA3_PATHWAY","GATA3","ENSG00000107485"
"369","BIOCARTA_GATA3_PATHWAY","IL13","ENSG00000169194"
"370","BIOCARTA_GATA3_PATHWAY","IL4","ENSG00000113520"
"371","BIOCARTA_GATA3_PATHWAY","IL5","ENSG00000113525"
"372","BIOCARTA_GATA3_PATHWAY","MAP2K3","ENSG00000034152"
"373","BIOCARTA_GATA3_PATHWAY","MAPK14","ENSG00000112062"
"374","BIOCARTA_GATA3_PATHWAY","NFATC1","ENSG00000131196"
"375","BIOCARTA_GATA3_PATHWAY","NFATC2","ENSG00000101096"
"376","BIOCARTA_GATA3_PATHWAY","PRKACB","ENSG00000142875"
"377","BIOCARTA_GATA3_PATHWAY","PRKACG","ENSG00000165059"
"378","BIOCARTA_GATA3_PATHWAY","PRKAR1A","ENSG00000108946"
"379","BIOCARTA_GATA3_PATHWAY","PRKAR1B","ENSG00000188191"
"380","BIOCARTA_GATA3_PATHWAY","PRKAR2A","ENSG00000114302"
"381","BIOCARTA_GATA3_PATHWAY","PRKAR2B","ENSG00000005249"
"382","BIOCARTA_GATA3_PATHWAY","PRKAR2B","ENSG00000284096"
"383","BIOCARTA_GCR_PATHWAY","ADRB2","ENSG00000169252"
"384","BIOCARTA_GCR_PATHWAY","AKT1","ENSG00000142208"
"385","BIOCARTA_GCR_PATHWAY","ANXA1","ENSG00000135046"
"386","BIOCARTA_GCR_PATHWAY","CALM1","ENSG00000198668"
"387","BIOCARTA_GCR_PATHWAY","CALM2","ENSG00000143933"
"388","BIOCARTA_GCR_PATHWAY","CALM3","ENSG00000160014"
"389","BIOCARTA_GCR_PATHWAY","CORIN","ENSG00000145244"
"390","BIOCARTA_GCR_PATHWAY","GNAS","ENSG00000087460"
"391","BIOCARTA_GCR_PATHWAY","HSP90AA1","ENSG00000080824"
"392","BIOCARTA_GCR_PATHWAY","NFKB1","ENSG00000109320"
"393","BIOCARTA_GCR_PATHWAY","NOS3","ENSG00000164867"
"394","BIOCARTA_GCR_PATHWAY","NPPA","ENSG00000175206"
"395","BIOCARTA_GCR_PATHWAY","NR3C1","ENSG00000113580"
"396","BIOCARTA_GCR_PATHWAY","PIK3CA","ENSG00000121879"
"397","BIOCARTA_GCR_PATHWAY","PIK3CG","ENSG00000105851"
"398","BIOCARTA_GCR_PATHWAY","PIK3R1","ENSG00000145675"
"399","BIOCARTA_GCR_PATHWAY","RELA","ENSG00000173039"
"400","BIOCARTA_GH_PATHWAY","GH1","ENSG00000259384"
"401","BIOCARTA_GH_PATHWAY","GHR","ENSG00000112964"
"402","BIOCARTA_GH_PATHWAY","GRB2","ENSG00000177885"
"403","BIOCARTA_GH_PATHWAY","HNF1A","ENSG00000135100"
"404","BIOCARTA_GH_PATHWAY","HRAS","ENSG00000174775"
"405","BIOCARTA_GH_PATHWAY","HRAS","ENSG00000276536"
"406","BIOCARTA_GH_PATHWAY","INSR","ENSG00000171105"
"407","BIOCARTA_GH_PATHWAY","IRS1","ENSG00000169047"
"408","BIOCARTA_GH_PATHWAY","JAK2","ENSG00000096968"
"409","BIOCARTA_GH_PATHWAY","MAP2K1","ENSG00000169032"
"410","BIOCARTA_GH_PATHWAY","MAPK1","ENSG00000100030"
"411","BIOCARTA_GH_PATHWAY","MAPK3","ENSG00000102882"
"412","BIOCARTA_GH_PATHWAY","PIK3CA","ENSG00000121879"
"413","BIOCARTA_GH_PATHWAY","PIK3CG","ENSG00000105851"
"414","BIOCARTA_GH_PATHWAY","PIK3R1","ENSG00000145675"
"415","BIOCARTA_GH_PATHWAY","PLCG1","ENSG00000124181"
"416","BIOCARTA_GH_PATHWAY","PRKCA","ENSG00000154229"
"417","BIOCARTA_GH_PATHWAY","PRKCB","ENSG00000166501"
"418","BIOCARTA_GH_PATHWAY","PTPN6","ENSG00000111679"
"419","BIOCARTA_GH_PATHWAY","RAF1","ENSG00000132155"
"420","BIOCARTA_GH_PATHWAY","RPS6KA1","ENSG00000117676"
"421","BIOCARTA_GH_PATHWAY","RPS6KA1","ENSG00000281877"
"422","BIOCARTA_GH_PATHWAY","SHC1","ENSG00000160691"
"423","BIOCARTA_GH_PATHWAY","SLC2A4","ENSG00000181856"
"424","BIOCARTA_GH_PATHWAY","SLC2A4","ENSG00000288174"
"425","BIOCARTA_GH_PATHWAY","SOCS1","ENSG00000185338"
"426","BIOCARTA_GH_PATHWAY","SOS1","ENSG00000115904"
"427","BIOCARTA_GH_PATHWAY","SRF","ENSG00000112658"
"428","BIOCARTA_GH_PATHWAY","STAT5A","ENSG00000126561"
"429","BIOCARTA_GH_PATHWAY","STAT5B","ENSG00000173757"
"430","BIOCARTA_GRANULOCYTES_PATHWAY","C5","ENSG00000106804"
"431","BIOCARTA_GRANULOCYTES_PATHWAY","CSF3","ENSG00000108342"
"432","BIOCARTA_GRANULOCYTES_PATHWAY","CXCL8","ENSG00000169429"
"433","BIOCARTA_GRANULOCYTES_PATHWAY","ICAM1","ENSG00000090339"
"434","BIOCARTA_GRANULOCYTES_PATHWAY","ICAM2","ENSG00000108622"
"435","BIOCARTA_GRANULOCYTES_PATHWAY","IFNG","ENSG00000111537"
"436","BIOCARTA_GRANULOCYTES_PATHWAY","IL1A","ENSG00000115008"
"437","BIOCARTA_GRANULOCYTES_PATHWAY","ITGAL","ENSG00000005844"
"438","BIOCARTA_GRANULOCYTES_PATHWAY","ITGAM","ENSG00000169896"
"439","BIOCARTA_GRANULOCYTES_PATHWAY","ITGB2","ENSG00000160255"
"440","BIOCARTA_GRANULOCYTES_PATHWAY","PECAM1","ENSG00000261371"
"441","BIOCARTA_GRANULOCYTES_PATHWAY","SELL","ENSG00000188404"
"442","BIOCARTA_GRANULOCYTES_PATHWAY","SELP","ENSG00000174175"
"443","BIOCARTA_GRANULOCYTES_PATHWAY","SELPLG","ENSG00000110876"
"444","BIOCARTA_GRANULOCYTES_PATHWAY","TNF","ENSG00000204490"
"445","BIOCARTA_GRANULOCYTES_PATHWAY","TNF","ENSG00000206439"
"446","BIOCARTA_GRANULOCYTES_PATHWAY","TNF","ENSG00000223952"
"447","BIOCARTA_GRANULOCYTES_PATHWAY","TNF","ENSG00000228321"
"448","BIOCARTA_GRANULOCYTES_PATHWAY","TNF","ENSG00000228849"
"449","BIOCARTA_GRANULOCYTES_PATHWAY","TNF","ENSG00000228978"
"450","BIOCARTA_GRANULOCYTES_PATHWAY","TNF","ENSG00000230108"
"451","BIOCARTA_GRANULOCYTES_PATHWAY","TNF","ENSG00000232810"
"452","BIOCARTA_HSP27_PATHWAY","ACTA1","ENSG00000143632"
"453","BIOCARTA_HSP27_PATHWAY","APAF1","ENSG00000120868"
"454","BIOCARTA_HSP27_PATHWAY","BCL2","ENSG00000171791"
"455","BIOCARTA_HSP27_PATHWAY","CASP3","ENSG00000164305"
"456","BIOCARTA_HSP27_PATHWAY","CASP9","ENSG00000132906"
"457","BIOCARTA_HSP27_PATHWAY","DAXX","ENSG00000204209"
"458","BIOCARTA_HSP27_PATHWAY","DAXX","ENSG00000206206"
"459","BIOCARTA_HSP27_PATHWAY","DAXX","ENSG00000206279"
"460","BIOCARTA_HSP27_PATHWAY","DAXX","ENSG00000227046"
"461","BIOCARTA_HSP27_PATHWAY","DAXX","ENSG00000229396"
"462","BIOCARTA_HSP27_PATHWAY","DAXX","ENSG00000231617"
"463","BIOCARTA_HSP27_PATHWAY","FAS","ENSG00000026103"
"464","BIOCARTA_HSP27_PATHWAY","FASLG","ENSG00000117560"
"465","BIOCARTA_HSP27_PATHWAY","HSPB1","ENSG00000106211"
"466","BIOCARTA_HSP27_PATHWAY","HSPB2","ENSG00000170276"
"467","BIOCARTA_HSP27_PATHWAY","IL1A","ENSG00000115008"
"468","BIOCARTA_HSP27_PATHWAY","MAPKAPK2","ENSG00000162889"
"469","BIOCARTA_HSP27_PATHWAY","MAPKAPK3","ENSG00000114738"
"470","BIOCARTA_HSP27_PATHWAY","TNF","ENSG00000204490"
"471","BIOCARTA_HSP27_PATHWAY","TNF","ENSG00000206439"
"472","BIOCARTA_HSP27_PATHWAY","TNF","ENSG00000223952"
"473","BIOCARTA_HSP27_PATHWAY","TNF","ENSG00000228321"
"474","BIOCARTA_HSP27_PATHWAY","TNF","ENSG00000228849"
"475","BIOCARTA_HSP27_PATHWAY","TNF","ENSG00000228978"
"476","BIOCARTA_HSP27_PATHWAY","TNF","ENSG00000230108"
"477","BIOCARTA_HSP27_PATHWAY","TNF","ENSG00000232810"
"478","BIOCARTA_IL10_PATHWAY","BLVRA","ENSG00000106605"
"479","BIOCARTA_IL10_PATHWAY","BLVRB","ENSG00000090013"
"480","BIOCARTA_IL10_PATHWAY","HMOX1","ENSG00000100292"
"481","BIOCARTA_IL10_PATHWAY","IL10","ENSG00000136634"
"482","BIOCARTA_IL10_PATHWAY","IL10RA","ENSG00000110324"
"483","BIOCARTA_IL10_PATHWAY","IL10RB","ENSG00000243646"
"484","BIOCARTA_IL10_PATHWAY","IL1A","ENSG00000115008"
"485","BIOCARTA_IL10_PATHWAY","IL6","ENSG00000136244"
"486","BIOCARTA_IL10_PATHWAY","JAK1","ENSG00000162434"
"487","BIOCARTA_IL10_PATHWAY","STAT1","ENSG00000115415"
"488","BIOCARTA_IL10_PATHWAY","STAT3","ENSG00000168610"
"489","BIOCARTA_IL10_PATHWAY","STAT5A","ENSG00000126561"
"490","BIOCARTA_IL10_PATHWAY","TNF","ENSG00000204490"
"491","BIOCARTA_IL10_PATHWAY","TNF","ENSG00000206439"
"492","BIOCARTA_IL10_PATHWAY","TNF","ENSG00000223952"
"493","BIOCARTA_IL10_PATHWAY","TNF","ENSG00000228321"
"494","BIOCARTA_IL10_PATHWAY","TNF","ENSG00000228849"
"495","BIOCARTA_IL10_PATHWAY","TNF","ENSG00000228978"
"496","BIOCARTA_IL10_PATHWAY","TNF","ENSG00000230108"
"497","BIOCARTA_IL10_PATHWAY","TNF","ENSG00000232810"
"498","BIOCARTA_IL12_PATHWAY","CCR5","ENSG00000160791"
"499","BIOCARTA_IL12_PATHWAY","CD247","ENSG00000198821"
"500","BIOCARTA_IL12_PATHWAY","CD3D","ENSG00000167286"
"501","BIOCARTA_IL12_PATHWAY","CD3E","ENSG00000198851"
"502","BIOCARTA_IL12_PATHWAY","CD3G","ENSG00000160654"
"503","BIOCARTA_IL12_PATHWAY","CXCR3","ENSG00000186810"
"504","BIOCARTA_IL12_PATHWAY","ETV5","ENSG00000244405"
"505","BIOCARTA_IL12_PATHWAY","IFNG","ENSG00000111537"
"506","BIOCARTA_IL12_PATHWAY","IL12RB1","ENSG00000096996"
"507","BIOCARTA_IL12_PATHWAY","IL12RB2","ENSG00000081985"
"508","BIOCARTA_IL12_PATHWAY","IL18","ENSG00000150782"
"509","BIOCARTA_IL12_PATHWAY","IL18R1","ENSG00000115604"
"510","BIOCARTA_IL12_PATHWAY","JAK2","ENSG00000096968"
"511","BIOCARTA_IL12_PATHWAY","JUN","ENSG00000177606"
"512","BIOCARTA_IL12_PATHWAY","MAP2K6","ENSG00000108984"
"513","BIOCARTA_IL12_PATHWAY","MAPK14","ENSG00000112062"
"514","BIOCARTA_IL12_PATHWAY","MAPK8","ENSG00000107643"
"515","BIOCARTA_IL12_PATHWAY","STAT4","ENSG00000138378"
"516","BIOCARTA_IL12_PATHWAY","TYK2","ENSG00000105397"
"517","BIOCARTA_IL17_PATHWAY","CD2","ENSG00000116824"
"518","BIOCARTA_IL17_PATHWAY","CD247","ENSG00000198821"
"519","BIOCARTA_IL17_PATHWAY","CD34","ENSG00000174059"
"520","BIOCARTA_IL17_PATHWAY","CD3D","ENSG00000167286"
"521","BIOCARTA_IL17_PATHWAY","CD3E","ENSG00000198851"
"522","BIOCARTA_IL17_PATHWAY","CD3G","ENSG00000160654"
"523","BIOCARTA_IL17_PATHWAY","CD4","ENSG00000010610"
"524","BIOCARTA_IL17_PATHWAY","CD58","ENSG00000116815"
"525","BIOCARTA_IL17_PATHWAY","CD8A","ENSG00000153563"
"526","BIOCARTA_IL17_PATHWAY","CSF3","ENSG00000108342"
"527","BIOCARTA_IL17_PATHWAY","CXCL8","ENSG00000169429"
"528","BIOCARTA_IL17_PATHWAY","IL17A","ENSG00000112115"
"529","BIOCARTA_IL17_PATHWAY","IL3","ENSG00000164399"
"530","BIOCARTA_IL17_PATHWAY","IL6","ENSG00000136244"
"531","BIOCARTA_IL17_PATHWAY","KITLG","ENSG00000049130"
"532","BIOCARTA_IL1R_PATHWAY","CHUK","ENSG00000213341"
"533","BIOCARTA_IL1R_PATHWAY","IFNA1","ENSG00000197919"
"534","BIOCARTA_IL1R_PATHWAY","IFNB1","ENSG00000171855"
"535","BIOCARTA_IL1R_PATHWAY","IKBKB","ENSG00000104365"
"536","BIOCARTA_IL1R_PATHWAY","IL1A","ENSG00000115008"
"537","BIOCARTA_IL1R_PATHWAY","IL1B","ENSG00000125538"
"538","BIOCARTA_IL1R_PATHWAY","IL1R1","ENSG00000115594"
"539","BIOCARTA_IL1R_PATHWAY","IL1RAP","ENSG00000196083"
"540","BIOCARTA_IL1R_PATHWAY","IL1RN","ENSG00000136689"
"541","BIOCARTA_IL1R_PATHWAY","IL6","ENSG00000136244"
"542","BIOCARTA_IL1R_PATHWAY","IRAK1","ENSG00000184216"
"543","BIOCARTA_IL1R_PATHWAY","IRAK2","ENSG00000134070"
"544","BIOCARTA_IL1R_PATHWAY","IRAK3","ENSG00000090376"
"545","BIOCARTA_IL1R_PATHWAY","JUN","ENSG00000177606"
"546","BIOCARTA_IL1R_PATHWAY","MAP2K3","ENSG00000034152"
"547","BIOCARTA_IL1R_PATHWAY","MAP2K6","ENSG00000108984"
"548","BIOCARTA_IL1R_PATHWAY","MAP3K1","ENSG00000095015"
"549","BIOCARTA_IL1R_PATHWAY","MAP3K14","ENSG00000006062"
"550","BIOCARTA_IL1R_PATHWAY","MAP3K14","ENSG00000282637"
"551","BIOCARTA_IL1R_PATHWAY","MAP3K7","ENSG00000135341"
"552","BIOCARTA_IL1R_PATHWAY","MAPK14","ENSG00000112062"
"553","BIOCARTA_IL1R_PATHWAY","MAPK8","ENSG00000107643"
"554","BIOCARTA_IL1R_PATHWAY","MYD88","ENSG00000172936"
"555","BIOCARTA_IL1R_PATHWAY","NFKB1","ENSG00000109320"
"556","BIOCARTA_IL1R_PATHWAY","NFKBIA","ENSG00000100906"
"557","BIOCARTA_IL1R_PATHWAY","RELA","ENSG00000173039"
"558","BIOCARTA_IL1R_PATHWAY","TAB1","ENSG00000100324"
"559","BIOCARTA_IL1R_PATHWAY","TGFB1","ENSG00000105329"
"560","BIOCARTA_IL1R_PATHWAY","TGFB2","ENSG00000092969"
"561","BIOCARTA_IL1R_PATHWAY","TGFB3","ENSG00000119699"
"562","BIOCARTA_IL1R_PATHWAY","TNF","ENSG00000204490"
"563","BIOCARTA_IL1R_PATHWAY","TNF","ENSG00000206439"
"564","BIOCARTA_IL1R_PATHWAY","TNF","ENSG00000223952"
"565","BIOCARTA_IL1R_PATHWAY","TNF","ENSG00000228321"
"566","BIOCARTA_IL1R_PATHWAY","TNF","ENSG00000228849"
"567","BIOCARTA_IL1R_PATHWAY","TNF","ENSG00000228978"
"568","BIOCARTA_IL1R_PATHWAY","TNF","ENSG00000230108"
"569","BIOCARTA_IL1R_PATHWAY","TNF","ENSG00000232810"
"570","BIOCARTA_IL1R_PATHWAY","TRAF6","ENSG00000175104"
"571","BIOCARTA_IL22BP_PATHWAY","JAK1","ENSG00000162434"
"572","BIOCARTA_IL22BP_PATHWAY","JAK2","ENSG00000096968"
"573","BIOCARTA_IL22BP_PATHWAY","JAK3","ENSG00000105639"
"574","BIOCARTA_IL22BP_PATHWAY","SOCS3","ENSG00000184557"
"575","BIOCARTA_IL22BP_PATHWAY","STAT1","ENSG00000115415"
"576","BIOCARTA_IL22BP_PATHWAY","STAT3","ENSG00000168610"
"577","BIOCARTA_IL22BP_PATHWAY","STAT5A","ENSG00000126561"
"578","BIOCARTA_IL22BP_PATHWAY","STAT5B","ENSG00000173757"
"579","BIOCARTA_IL22BP_PATHWAY","TYK2","ENSG00000105397"
"580","BIOCARTA_IL2RB_PATHWAY","AKT1","ENSG00000142208"
"581","BIOCARTA_IL2RB_PATHWAY","BAD","ENSG00000002330"
"582","BIOCARTA_IL2RB_PATHWAY","BCL2","ENSG00000171791"
"583","BIOCARTA_IL2RB_PATHWAY","CBL","ENSG00000110395"
"584","BIOCARTA_IL2RB_PATHWAY","CFLAR","ENSG00000003402"
"585","BIOCARTA_IL2RB_PATHWAY","CRKL","ENSG00000099942"
"586","BIOCARTA_IL2RB_PATHWAY","E2F1","ENSG00000101412"
"587","BIOCARTA_IL2RB_PATHWAY","FAS","ENSG00000026103"
"588","BIOCARTA_IL2RB_PATHWAY","FASLG","ENSG00000117560"
"589","BIOCARTA_IL2RB_PATHWAY","FOS","ENSG00000170345"
"590","BIOCARTA_IL2RB_PATHWAY","GRB2","ENSG00000177885"
"591","BIOCARTA_IL2RB_PATHWAY","HRAS","ENSG00000174775"
"592","BIOCARTA_IL2RB_PATHWAY","HRAS","ENSG00000276536"
"593","BIOCARTA_IL2RB_PATHWAY","IKZF3","ENSG00000161405"
"594","BIOCARTA_IL2RB_PATHWAY","IL2RA","ENSG00000134460"
"595","BIOCARTA_IL2RB_PATHWAY","IL2RB","ENSG00000100385"
"596","BIOCARTA_IL2RB_PATHWAY","IL2RG","ENSG00000147168"
"597","BIOCARTA_IL2RB_PATHWAY","IRS1","ENSG00000169047"
"598","BIOCARTA_IL2RB_PATHWAY","JAK1","ENSG00000162434"
"599","BIOCARTA_IL2RB_PATHWAY","JAK3","ENSG00000105639"
"600","BIOCARTA_IL2RB_PATHWAY","MAPK1","ENSG00000100030"
"601","BIOCARTA_IL2RB_PATHWAY","MAPK3","ENSG00000102882"
"602","BIOCARTA_IL2RB_PATHWAY","MYC","ENSG00000136997"
"603","BIOCARTA_IL2RB_PATHWAY","NMI","ENSG00000123609"
"604","BIOCARTA_IL2RB_PATHWAY","PIK3CA","ENSG00000121879"
"605","BIOCARTA_IL2RB_PATHWAY","PIK3CG","ENSG00000105851"
"606","BIOCARTA_IL2RB_PATHWAY","PIK3R1","ENSG00000145675"
"607","BIOCARTA_IL2RB_PATHWAY","PPIA","ENSG00000196262"
"608","BIOCARTA_IL2RB_PATHWAY","PTPN6","ENSG00000111679"
"609","BIOCARTA_IL2RB_PATHWAY","RAF1","ENSG00000132155"
"610","BIOCARTA_IL2RB_PATHWAY","RPS6KB1","ENSG00000108443"
"611","BIOCARTA_IL2RB_PATHWAY","SHC1","ENSG00000160691"
"612","BIOCARTA_IL2RB_PATHWAY","SOCS1","ENSG00000185338"
"613","BIOCARTA_IL2RB_PATHWAY","SOCS3","ENSG00000184557"
"614","BIOCARTA_IL2RB_PATHWAY","SOS1","ENSG00000115904"
"615","BIOCARTA_IL2RB_PATHWAY","STAT5A","ENSG00000126561"
"616","BIOCARTA_IL2RB_PATHWAY","STAT5B","ENSG00000173757"
"617","BIOCARTA_IL2RB_PATHWAY","SYK","ENSG00000165025"
"618","BIOCARTA_IL2_PATHWAY","CSNK2A1","ENSG00000101266"
"619","BIOCARTA_IL2_PATHWAY","ELK1","ENSG00000126767"
"620","BIOCARTA_IL2_PATHWAY","FOS","ENSG00000170345"
"621","BIOCARTA_IL2_PATHWAY","GRB2","ENSG00000177885"
"622","BIOCARTA_IL2_PATHWAY","HRAS","ENSG00000174775"
"623","BIOCARTA_IL2_PATHWAY","HRAS","ENSG00000276536"
"624","BIOCARTA_IL2_PATHWAY","IL2","ENSG00000109471"
"625","BIOCARTA_IL2_PATHWAY","IL2RA","ENSG00000134460"
"626","BIOCARTA_IL2_PATHWAY","IL2RB","ENSG00000100385"
"627","BIOCARTA_IL2_PATHWAY","IL2RG","ENSG00000147168"
"628","BIOCARTA_IL2_PATHWAY","JAK1","ENSG00000162434"
"629","BIOCARTA_IL2_PATHWAY","JAK3","ENSG00000105639"
"630","BIOCARTA_IL2_PATHWAY","JUN","ENSG00000177606"
"631","BIOCARTA_IL2_PATHWAY","LCK","ENSG00000182866"
"632","BIOCARTA_IL2_PATHWAY","MAP2K1","ENSG00000169032"
"633","BIOCARTA_IL2_PATHWAY","MAPK3","ENSG00000102882"
"634","BIOCARTA_IL2_PATHWAY","MAPK8","ENSG00000107643"
"635","BIOCARTA_IL2_PATHWAY","RAF1","ENSG00000132155"
"636","BIOCARTA_IL2_PATHWAY","SHC1","ENSG00000160691"
"637","BIOCARTA_IL2_PATHWAY","SOS1","ENSG00000115904"
"638","BIOCARTA_IL2_PATHWAY","STAT5A","ENSG00000126561"
"639","BIOCARTA_IL2_PATHWAY","STAT5B","ENSG00000173757"
"640","BIOCARTA_IL2_PATHWAY","SYK","ENSG00000165025"
"641","BIOCARTA_IL3_PATHWAY","CSF2RB","ENSG00000100368"
"642","BIOCARTA_IL3_PATHWAY","FOS","ENSG00000170345"
"643","BIOCARTA_IL3_PATHWAY","GRB2","ENSG00000177885"
"644","BIOCARTA_IL3_PATHWAY","HRAS","ENSG00000174775"
"645","BIOCARTA_IL3_PATHWAY","HRAS","ENSG00000276536"
"646","BIOCARTA_IL3_PATHWAY","IL3","ENSG00000164399"
"647","BIOCARTA_IL3_PATHWAY","IL3RA","ENSG00000185291"
"648","BIOCARTA_IL3_PATHWAY","JAK2","ENSG00000096968"
"649","BIOCARTA_IL3_PATHWAY","MAP2K1","ENSG00000169032"
"650","BIOCARTA_IL3_PATHWAY","MAPK3","ENSG00000102882"
"651","BIOCARTA_IL3_PATHWAY","PTPN6","ENSG00000111679"
"652","BIOCARTA_IL3_PATHWAY","RAF1","ENSG00000132155"
"653","BIOCARTA_IL3_PATHWAY","SHC1","ENSG00000160691"
"654","BIOCARTA_IL3_PATHWAY","SOS1","ENSG00000115904"
"655","BIOCARTA_IL3_PATHWAY","STAT5A","ENSG00000126561"
"656","BIOCARTA_IL3_PATHWAY","STAT5B","ENSG00000173757"
"657","BIOCARTA_IL4_PATHWAY","AKT1","ENSG00000142208"
"658","BIOCARTA_IL4_PATHWAY","GRB2","ENSG00000177885"
"659","BIOCARTA_IL4_PATHWAY","IL2RG","ENSG00000147168"
"660","BIOCARTA_IL4_PATHWAY","IL4","ENSG00000113520"
"661","BIOCARTA_IL4_PATHWAY","IL4R","ENSG00000077238"
"662","BIOCARTA_IL4_PATHWAY","IRS1","ENSG00000169047"
"663","BIOCARTA_IL4_PATHWAY","JAK1","ENSG00000162434"
"664","BIOCARTA_IL4_PATHWAY","JAK3","ENSG00000105639"
"665","BIOCARTA_IL4_PATHWAY","RPS6KB1","ENSG00000108443"
"666","BIOCARTA_IL4_PATHWAY","SHC1","ENSG00000160691"
"667","BIOCARTA_IL4_PATHWAY","STAT6","ENSG00000166888"
"668","BIOCARTA_IL5_PATHWAY","CCL11","ENSG00000172156"
"669","BIOCARTA_IL5_PATHWAY","CCR3","ENSG00000183625"
"670","BIOCARTA_IL5_PATHWAY","CD4","ENSG00000010610"
"671","BIOCARTA_IL5_PATHWAY","HLA-DRA","ENSG00000204287"
"672","BIOCARTA_IL5_PATHWAY","HLA-DRA","ENSG00000206308"
"673","BIOCARTA_IL5_PATHWAY","HLA-DRA","ENSG00000226260"
"674","BIOCARTA_IL5_PATHWAY","HLA-DRA","ENSG00000227993"
"675","BIOCARTA_IL5_PATHWAY","HLA-DRA","ENSG00000228987"
"676","BIOCARTA_IL5_PATHWAY","HLA-DRA","ENSG00000230726"
"677","BIOCARTA_IL5_PATHWAY","HLA-DRA","ENSG00000234794"
"678","BIOCARTA_IL5_PATHWAY","HLA-DRA","ENSG00000277263"
"679","BIOCARTA_IL5_PATHWAY","HLA-DRB1","ENSG00000196126"
"680","BIOCARTA_IL5_PATHWAY","HLA-DRB1","ENSG00000206240"
"681","BIOCARTA_IL5_PATHWAY","HLA-DRB1","ENSG00000206306"
"682","BIOCARTA_IL5_PATHWAY","HLA-DRB1","ENSG00000228080"
"683","BIOCARTA_IL5_PATHWAY","HLA-DRB1","ENSG00000229074"
"684","BIOCARTA_IL5_PATHWAY","HLA-DRB1","ENSG00000236884"
"685","BIOCARTA_IL5_PATHWAY","HLA-DRB3","ENSG00000196101"
"686","BIOCARTA_IL5_PATHWAY","HLA-DRB3","ENSG00000230463"
"687","BIOCARTA_IL5_PATHWAY","HLA-DRB3","ENSG00000231679"
"688","BIOCARTA_IL5_PATHWAY","HLA-DRB4","ENSG00000227357"
"689","BIOCARTA_IL5_PATHWAY","HLA-DRB4","ENSG00000227826"
"690","BIOCARTA_IL5_PATHWAY","HLA-DRB4","ENSG00000231021"
"691","BIOCARTA_IL5_PATHWAY","HLA-DRB5","ENSG00000198502"
"692","BIOCARTA_IL5_PATHWAY","IL1B","ENSG00000125538"
"693","BIOCARTA_IL5_PATHWAY","IL4","ENSG00000113520"
"694","BIOCARTA_IL5_PATHWAY","IL5","ENSG00000113525"
"695","BIOCARTA_IL5_PATHWAY","IL5RA","ENSG00000091181"
"696","BIOCARTA_IL5_PATHWAY","IL6","ENSG00000136244"
"697","BIOCARTA_IL6_PATHWAY","CEBPB","ENSG00000172216"
"698","BIOCARTA_IL6_PATHWAY","CSNK2A1","ENSG00000101266"
"699","BIOCARTA_IL6_PATHWAY","ELK1","ENSG00000126767"
"700","BIOCARTA_IL6_PATHWAY","FOS","ENSG00000170345"
"701","BIOCARTA_IL6_PATHWAY","GRB2","ENSG00000177885"
"702","BIOCARTA_IL6_PATHWAY","HRAS","ENSG00000174775"
"703","BIOCARTA_IL6_PATHWAY","HRAS","ENSG00000276536"
"704","BIOCARTA_IL6_PATHWAY","IL6","ENSG00000136244"
"705","BIOCARTA_IL6_PATHWAY","IL6R","ENSG00000160712"
"706","BIOCARTA_IL6_PATHWAY","IL6ST","ENSG00000134352"
"707","BIOCARTA_IL6_PATHWAY","JAK1","ENSG00000162434"
"708","BIOCARTA_IL6_PATHWAY","JAK2","ENSG00000096968"
"709","BIOCARTA_IL6_PATHWAY","JAK3","ENSG00000105639"
"710","BIOCARTA_IL6_PATHWAY","JUN","ENSG00000177606"
"711","BIOCARTA_IL6_PATHWAY","MAP2K1","ENSG00000169032"
"712","BIOCARTA_IL6_PATHWAY","MAPK3","ENSG00000102882"
"713","BIOCARTA_IL6_PATHWAY","PTPN11","ENSG00000179295"
"714","BIOCARTA_IL6_PATHWAY","RAF1","ENSG00000132155"
"715","BIOCARTA_IL6_PATHWAY","SHC1","ENSG00000160691"
"716","BIOCARTA_IL6_PATHWAY","SOS1","ENSG00000115904"
"717","BIOCARTA_IL6_PATHWAY","SRF","ENSG00000112658"
"718","BIOCARTA_IL6_PATHWAY","STAT3","ENSG00000168610"
"719","BIOCARTA_IL7_PATHWAY","BCL2","ENSG00000171791"
"720","BIOCARTA_IL7_PATHWAY","CREBBP","ENSG00000005339"
"721","BIOCARTA_IL7_PATHWAY","EP300","ENSG00000100393"
"722","BIOCARTA_IL7_PATHWAY","FYN","ENSG00000010810"
"723","BIOCARTA_IL7_PATHWAY","IL7","ENSG00000104432"
